EXP-LOAD, 2023-07-19T11:54:16.273, ubuntu22-b, mtd-zk-1, 0.684893
EXP-LOAD, 2023-07-19T11:54:24.406, ubuntu22-b, mtd-zk-1, 0.707851
EXP-LOAD, 2023-07-19T11:54:32.555, ubuntu22-b, mtd-zk-1, 0.707851
EXP-LOAD, 2023-07-19T11:54:40.662, ubuntu22-b, mtd-zk-1, 0.665935
EXP-LOAD, 2023-07-19T11:54:53.231, ubuntu22-b, mtd-zk-1, 0.689217
EXP-LOAD, 2023-07-19T11:55:00.350, ubuntu22-b, mtd-zk-1, 0.689217
EXP-LOAD, 2023-07-19T11:55:09.495, ubuntu22-b, mtd-zk-1, 0.706119
EXP-LOAD, 2023-07-19T11:55:16.646, ubuntu22-b, mtd-zk-1, 0.706119
EXP-LOAD, 2023-07-19T11:55:25.823, ubuntu22-b, mtd-zk-1, 0.726447
EXP-LOAD, 2023-07-19T11:55:32.941, ubuntu22-b, mtd-zk-1, 0.726447
EXP-LOAD, 2023-07-19T11:55:43.094, ubuntu22-b, mtd-zk-1, 0.657126
EXP-LOAD, 2023-07-19T11:55:52.209, ubuntu22-b, mtd-zk-1, 0.664857
EXP-LOAD, 2023-07-19T11:56:00.347, ubuntu22-b, mtd-zk-1, 0.664857
EXP-LOAD, 2023-07-19T11:56:07.536, ubuntu22-b, mtd-zk-1, 0.657940
EXP-LOAD, 2023-07-19T11:56:14.638, ubuntu22-b, mtd-zk-1, 0.657940
EXP-LOAD, 2023-07-19T11:56:26.785, ubuntu22-b, mtd-zk-1, 0.599524
EXP-LOAD, 2023-07-19T11:56:32.915, ubuntu22-b, mtd-zk-1, 0.599524
EXP-LEAD, 2023-07-19T11:56:34.275, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-19T11:56:42.261, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-19T11:56:43.334, ubuntu22-b, mtd-zk-1, 0.628037
EXP-LOAD, 2023-07-19T11:56:50.464, ubuntu22-b, mtd-zk-1, 0.750241
EXP-LOAD, 2023-07-19T11:56:59.585, ubuntu22-b, mtd-zk-1, 0.750241
EXP-LOAD, 2023-07-19T11:57:07.800, ubuntu22-b, mtd-zk-1, 0.728231
EXP-LOAD, 2023-07-19T11:57:15.939, ubuntu22-b, mtd-zk-1, 0.728231
EXP-LOAD, 2023-07-19T11:57:25.047, ubuntu22-b, mtd-zk-1, 0.633427
EXP-LOAD, 2023-07-19T11:57:32.689, ubuntu22-b, mtd-zk-1, 0.633427
EXP-LOAD, 2023-07-19T11:57:41.792, ubuntu22-b, mtd-zk-1, 0.653448
EXP-LOAD, 2023-07-19T11:57:49.950, ubuntu22-b, mtd-zk-1, 0.697636
EXP-LOAD, 2023-07-19T11:58:00.498, ubuntu22-b, mtd-zk-1, 0.697636
EXP-LOAD, 2023-07-19T11:58:09.625, ubuntu22-b, mtd-zk-1, 0.690733
EXP-LOAD, 2023-07-19T11:58:15.757, ubuntu22-b, mtd-zk-1, 0.690733
EXP-LOAD, 2023-07-19T11:58:25.367, ubuntu22-b, mtd-zk-1, 0.657833
EXP-LOAD, 2023-07-19T11:58:34.458, ubuntu22-b, mtd-zk-1, 0.674445
EXP-LOAD, 2023-07-19T11:58:41.551, ubuntu22-b, mtd-zk-1, 0.674445
EXP-LOAD, 2023-07-19T11:58:48.697, ubuntu22-b, mtd-zk-1, 0.674445
EXP-LOAD, 2023-07-19T11:58:56.785, ubuntu22-b, mtd-zk-1, 0.606989
EXP-LOAD, 2023-07-19T11:59:05.331, ubuntu22-b, mtd-zk-1, 0.658523
EXP-LOAD, 2023-07-19T11:59:15.457, ubuntu22-b, mtd-zk-1, 0.658523
EXP-LOAD, 2023-07-19T11:59:23.609, ubuntu22-b, mtd-zk-1, 0.666823
EXP-LOAD, 2023-07-19T11:59:38.738, ubuntu22-b, mtd-zk-1, 0.713950
EXP-LOAD, 2023-07-19T11:59:45.858, ubuntu22-b, mtd-zk-1, 0.713950
EXP-LOAD, 2023-07-19T11:59:53.960, ubuntu22-b, mtd-zk-1, 0.696830
EXP-LOAD, 2023-07-19T12:00:01.056, ubuntu22-b, mtd-zk-1, 0.696830
EXP-LOAD, 2023-07-19T12:00:08.153, ubuntu22-b, mtd-zk-1, 0.629244
EXP-LOAD, 2023-07-19T12:00:24.315, ubuntu22-b, mtd-zk-1, 0.694028
EXP-LOAD, 2023-07-19T12:00:31.468, ubuntu22-b, mtd-zk-1, 0.694028
EXP-LOAD, 2023-07-19T12:00:40.861, ubuntu22-b, mtd-zk-1, 0.572230
EXP-LOAD, 2023-07-19T12:00:50.993, ubuntu22-b, mtd-zk-1, 0.690034
EXP-LOAD, 2023-07-19T12:01:00.124, ubuntu22-b, mtd-zk-1, 0.690034
EXP-LOAD, 2023-07-19T12:01:08.303, ubuntu22-b, mtd-zk-1, 0.633662
EXP-LOAD, 2023-07-19T12:01:18.461, ubuntu22-b, mtd-zk-1, 0.633662
EXP-LOAD, 2023-07-19T12:01:26.726, ubuntu22-b, mtd-zk-1, 0.723825
EXP-LOAD, 2023-07-19T12:01:37.004, ubuntu22-b, mtd-zk-1, 0.634832
EXP-LOAD, 2023-07-19T12:01:45.017, ubuntu22-b, mtd-zk-1, 0.634832
EXP-LOAD, 2023-07-19T12:01:54.136, ubuntu22-b, mtd-zk-1, 0.680925
EXP-LOAD, 2023-07-19T12:02:01.239, ubuntu22-b, mtd-zk-1, 0.680925
EXP-LOAD, 2023-07-19T12:02:11.356, ubuntu22-b, mtd-zk-1, 0.684431
EXP-LOAD, 2023-07-19T12:02:19.496, ubuntu22-b, mtd-zk-1, 0.665461
EXP-LOAD, 2023-07-19T12:02:26.651, ubuntu22-b, mtd-zk-1, 0.665461
EXP-LOAD, 2023-07-19T12:02:36.837, ubuntu22-b, mtd-zk-1, 0.644662
EXP-LOAD, 2023-07-19T12:02:45.937, ubuntu22-b, mtd-zk-1, 0.644662
EXP-LOAD, 2023-07-19T12:02:55.026, ubuntu22-b, mtd-zk-1, 0.624412
EXP-LOAD, 2023-07-19T12:03:03.165, ubuntu22-b, mtd-zk-1, 0.624412
EXP-LOAD, 2023-07-19T12:03:15.256, ubuntu22-b, mtd-zk-1, 0.692455
EXP-LOAD, 2023-07-19T12:03:21.667, ubuntu22-b, mtd-zk-1, 0.680527
EXP-LOAD, 2023-07-19T12:03:29.543, ubuntu22-b, mtd-zk-1, 0.680527
EXP-LOAD, 2023-07-19T12:03:36.671, ubuntu22-b, mtd-zk-1, 0.684238
EXP-LOAD, 2023-07-19T12:03:44.886, ubuntu22-b, mtd-zk-1, 0.684238
EXP-LOAD, 2023-07-19T12:03:54.010, ubuntu22-b, mtd-zk-1, 0.638919
EXP-LOAD, 2023-07-19T12:04:01.161, ubuntu22-b, mtd-zk-1, 0.638919
EXP-LOAD, 2023-07-19T12:04:09.265, ubuntu22-b, mtd-zk-1, 0.662227
EXP-LOAD, 2023-07-19T12:04:16.848, ubuntu22-b, mtd-zk-1, 0.662227
EXP-LOAD, 2023-07-19T12:04:22.947, ubuntu22-b, mtd-zk-1, 0.671843
EXP-LOAD, 2023-07-19T12:04:32.603, ubuntu22-b, mtd-zk-1, 0.671843
EXP-LOAD, 2023-07-19T12:04:41.217, ubuntu22-b, mtd-zk-1, 0.716418
EXP-LOAD, 2023-07-19T12:04:50.392, ubuntu22-b, mtd-zk-1, 0.700435
EXP-LOAD, 2023-07-19T12:04:57.441, ubuntu22-b, mtd-zk-1, 0.700435
EXP-LOAD, 2023-07-19T12:05:08.644, ubuntu22-b, mtd-zk-1, 0.614958
EXP-LOAD, 2023-07-19T12:05:17.823, ubuntu22-b, mtd-zk-1, 0.614958
EXP-LOAD, 2023-07-19T12:05:26.944, ubuntu22-b, mtd-zk-1, 0.693944
EXP-LOAD, 2023-07-19T12:05:36.074, ubuntu22-b, mtd-zk-1, 0.764230
EXP-LOAD, 2023-07-19T12:05:43.753, ubuntu22-b, mtd-zk-1, 0.764230
EXP-LOAD, 2023-07-19T12:05:53.858, ubuntu22-b, mtd-zk-1, 0.691636
